idspecies,id_sp_region,population_status,sourceid
50768,1041568,Established,""
50768,1041569,Established,""
50768,1041570,Established,""
50768,1041571,Established,""
50768,1041572,Established,""
50768,1041573,Established,""
50768,1041574,Established,""
50768,1041575,Established,""
50768,1041576,Established,""
50768,1041577,Established,""
50768,1041578,Established,""
50768,1041579,Established,""
50768,1041580,Established,""
50768,1041581,Established,""
50768,1041582,Established,""
50768,1041583,Established,""
50768,1041584,Established,""
50768,1041585,Established,""
50768,1041586,Established,""
50768,1041587,Established,""
50768,1041588,Established,""
50768,1041589,Established,""
50768,1041590,Established,""
50768,1041591,Established,""
50768,1041592,Established,""
50769,1041593,Established,""
50769,1041594,Established,""
50769,1041595,Established,""
50769,1041596,Established,""
50769,1041597,Established,""
50769,1041598,Established,""
50769,1041599,Established,""
50769,1041600,Established,""
50769,1041601,Established,""
50770,1041602,Established,""
50770,1041603,Established,""
50770,1041604,Established,""
50770,1041605,Established,""
50770,1041606,Established,""
50770,1041607,Established,""
50770,1041608,Established,""
50770,1041609,Established,""
50770,1041610,Established,""
50770,1041611,Established,""
50770,1041612,Established,""
50770,1041613,Established,""
50771,1041614,Established,""
50771,1041615,Established,""
50772,1041616,Established,""
50772,1041617,Established,""
50772,1041618,Established,""
50772,1041619,Unknown,""
50774,1041620,Established,""
50774,1041621,Established,""
50774,1041622,Established,""
50774,1041623,Established,""
50776,1041630,Established,""
50776,1041631,Established,""
50776,1041632,Established,""
50778,1041633,Established,""
50778,1041634,Established,""
50779,1041635,Established,""
50779,1041636,Established,""
50779,1041637,Established,""
50779,1041638,Established,""
50779,1041639,Established,""
50779,1041640,Established,""
50779,1041641,Established,""
50779,1041642,Established,""
50779,1041643,Established,""
50779,1041644,Established,""
50779,1041645,Established,""
50779,1041646,Established,""
50779,1041647,Established,""
50779,1041648,Established,""
50779,1041649,Established,""
50779,1041650,Established,""
50779,1041651,Established,""
50779,1041652,Established,""
50779,1041653,Established,""
50779,1041654,Established,""
50779,1041655,Established,""
50779,1041656,Established,""
50779,1041657,Established,""
50779,1041658,Established,""
50779,1041659,Established,""
50780,1041660,Established,""
50780,1041661,Unknown,""
50780,1041662,Established,""
50781,1041663,Established,""
50781,1041664,Established,""
50782,1041665,Established,""
50782,1041666,Established,""
50782,1041667,Established,""
50782,1041668,Established,""
50782,1041669,Established,""
50782,1041670,Established,""
50782,1041671,Established,""
50782,1041672,Established,""
50783,1041673,Established,""
50783,1041674,Established,""
50783,1041675,Established,""
50783,1041676,Established,""
50783,1041677,Unknown,""
50783,1041678,Established,""
50783,1041679,Established,""
50783,1041680,Established,""
50783,1041681,Established,""
50783,1041682,Established,""
50783,1041683,Established,""
50783,1041684,Established,""
50783,1041685,Established,""
50783,1041686,Unknown,""
50783,1041687,Established,""
50783,1041688,Unknown,""
50783,1041689,Established,""
50783,1041690,Established,""
50783,1041691,Established,""
50783,1041692,Established,""
50783,1041693,Established,""
50783,1041694,Established,""
50783,1041695,Established,""
50783,1041696,Established,""
50783,1041697,Established,""
50784,1041698,Established,""
50784,1041699,Established,""
50784,1041700,Established,""
50784,1041701,Established,""
50784,1041702,Established,""
50784,1041703,Established,""
50784,1041704,Established,""
50784,1041705,Established,""
50785,1041706,Established,""
50785,1041707,Established,""
50785,1041708,Established,""
50785,1041709,Established,""
50786,1041710,Established,""
50787,1041711,Established,""
50788,1041712,Established,""
50788,1041713,Unknown,""
50788,1041714,Unknown,""
50788,1041715,Established,""
50788,1041716,Established,""
50788,1041717,Established,""
50788,1041718,Established,""
50788,1041719,Established,""
50788,1041720,Established,""
50788,1041721,Established,""
50790,1041722,Established,""
50790,1041723,Established,""
50790,1041724,Established,""
50790,1041725,Established,""
50790,1041726,Established,""
50790,1041727,Established,""
50790,1041728,Established,""
50790,1041729,Established,""
50790,1041730,Established,""
50790,1041731,Established,""
50790,1041732,Established,""
50790,1041733,Established,""
50790,1041734,Established,""
50791,1041735,Established,""
50791,1041736,Established,""
50791,1041737,Established,""
50791,1041738,Established,""
50791,1041739,Established,""
50791,1041740,Established,""
50791,1041741,Established,""
50791,1041742,Established,""
50791,1041743,Established,""
50791,1041744,Established,""
50791,1041745,Established,""
50791,1041746,Established,""
50791,1041747,Established,""
50791,1041748,Established,""
50792,1041749,Established,""
50792,1041750,Established,""
50792,1041751,Established,""
50792,1041752,Established,""
50794,1041753,Established,""
50794,1041754,Established,""
50794,1041755,Established,""
50794,1041756,Established,""
50794,1041757,Established,""
50794,1041758,Established,""
50795,1041759,Established,""
50795,1041760,Established,""
50795,1041761,Established,""
50795,1041762,Established,""
50795,1041763,Established,""
50795,1041764,Established,""
50795,1041765,Established,""
50796,1041766,Established,""
50796,1041767,Established,""
50796,1041768,Established,""
50796,1041769,Established,""
50796,1041770,Established,""
50796,1041771,Established,""
50797,1041772,Unknown,""
50797,1041773,Established,""
50797,1041774,Established,""
50797,1041775,Established,""
50798,1041776,Established,""
50798,1041777,Established,""
50798,1041778,Established,""
50799,1041779,Established,""
50799,1041780,Established,""
50800,1041781,Established,""
50800,1041782,Established,""
50800,1041783,Established,""
50800,1041784,Established,""
50802,1041785,Established,""
50802,1041786,Established,""
50802,1041787,Established,""
50802,1041788,Established,""
50802,1041789,Established,""
50802,1041790,Established,""
50802,1041791,Established,""
50802,1041792,Established,""
50804,1041793,Established,""
50804,1041794,Established,""
50804,1041795,Established,""
50804,1041796,Established,""
50804,1041797,Established,""
50804,1041798,Established,""
50804,1041799,Established,""
50806,1041800,Established,""
50806,1041801,Established,""
50806,1041802,Established,""
50806,1041803,Established,""
50808,1041804,Established,""
50808,1041805,Established,""
50808,1041806,Established,""
50808,1041807,Established,""
50808,1041808,Established,""
50808,1041809,Established,""
50808,1041810,Established,""
50808,1041811,Established,""
50808,1041812,Established,""
50808,1041813,Established,""
50809,1041814,Established,""
50809,1041815,Established,""
50809,1041816,Established,""
50809,1041817,Established,""
50809,1041818,Established,""
50809,1041819,Established,""
50809,1041820,Established,""
50809,1041821,Established,""
50809,1041822,Established,""
50810,1041823,Established,""
50810,1041824,Established,""
50810,1041825,Established,""
50810,1041826,Established,""
50810,1041827,Established,""
50810,1041828,Established,""
50810,1041829,Established,""
50810,1041830,Established,""
50810,1041831,Established,""
50812,1041832,Established,""
50812,1041833,Established,""
50812,1041834,Established,""
50812,1041835,Established,""
50812,1041836,Established,""
50812,1041837,Established,""
50812,1041838,Established,""
50812,1041839,Established,""
50812,1041840,Established,""
50812,1041841,Established,""
50812,1041842,Established,""
50814,1041843,Established,""
50814,1041844,Established,""
50814,1041845,Established,""
50814,1041846,Established,""
50814,1041847,Established,""
50814,1041848,Established,""
50814,1041849,Established,""
50814,1041850,Established,""
50814,1041851,Established,""
50814,1041852,Established,""
50814,1041853,Established,""
900285,1037631,Unknown,""
100204,1037632,Unknown,""
900286,1037633,Unknown,""
100617,1037635,Unknown,""
101349,1037636,Unknown,""
101155,1037637,Unknown,""
900288,1037641,Unknown,""
900289,1037643,Unknown,""
50515,1037646,Unknown,""
900296,1037657,Unknown,""
100441,1037700,Unknown,""
50572,1037714,Unknown,""
50572,1037715,Unknown,""
50572,1037716,Unknown,""
900303,1037717,Established,""
900303,1037718,Established,""
900303,1037719,Established,""
900303,1037720,Unknown,""
900303,1037721,Established,""
900303,1037722,Established,""
900303,1037723,Established,""
900303,1037724,Established,""
900303,1037725,Established,""
900303,1037726,Established,""
900303,1037727,Established,""
900303,1037728,Established,""
900303,1037729,Established,""
900303,1037730,Established,""
900303,1037731,Established,""
900303,1037732,Established,""
900303,1037733,Unknown,""
900303,1037734,Established,""
50611,1037741,Established,""
50586,1037747,Established,""
50611,1037763,Not established,""
50611,1037765,Established,""
50611,1037766,Established,""
50611,1037768,Not established,""
50623,1037773,Not established,""
50626,1037777,Established,""
50626,1037778,Not established,""
50628,1037781,Not established,""
50633,1037782,Established,""
50633,1037783,Established,""
50635,1037785,Established,""
50650,1037788,Established,""
50650,1037789,Established,""
900304,1037790,Unknown,""
900304,1037791,Unknown,""
900307,1037794,Unknown,""
900314,1037801,Unknown,""
900314,1037802,Unknown,""
900315,1037803,Unknown,""
900316,1037804,Unknown,""
900317,1037805,Unknown,""
900318,1037806,Unknown,""
900322,1037810,Unknown,""
900325,1037815,Unknown,""
900325,1037816,Unknown,""
900329,1037820,Unknown,""
900330,1037821,Unknown,""
900330,1037822,Unknown,""
900333,1037825,Unknown,""
900333,1037826,Unknown,""
900337,1037831,Unknown,""
900337,1037832,Unknown,""
900340,1037835,Unknown,""
900342,1037837,Unknown,""
900343,1037838,Unknown,""
900344,1037839,Unknown,""
900344,1037840,Unknown,""
900352,1037849,Unknown,""
900356,1037854,Unknown,""
900368,1037873,Unknown,""
900375,1037882,Unknown,""
900375,1037883,Unknown,""
900375,1037884,Unknown,""
900378,1037886,Unknown,""
900381,1037889,Unknown,""
900382,1037890,Unknown,""
900383,1037891,Unknown,""
900384,1037892,Unknown,""
900385,1037893,Unknown,""
900385,1037894,Unknown,""
900386,1037895,Unknown,""
900393,1037908,Unknown,""
900400,1037915,Unknown,""
900401,1037916,Unknown,""
900404,1037919,Unknown,""
900405,1037920,Unknown,""
900407,1037922,Unknown,""
900411,1037926,Unknown,""
900411,1037927,Unknown,""
900411,1037928,Unknown,""
900411,1037929,Unknown,""
900415,1037933,Unknown,""
900417,1037935,Unknown,""
900420,1037938,Unknown,""
900421,1037939,Unknown,""
900421,1037940,Unknown,""
900422,1037941,Unknown,""
900422,1037942,Unknown,""
900425,1037949,Unknown,""
900428,1037957,Unknown,""
900431,1037963,Unknown,""
900436,1037969,Unknown,""
900442,1037980,Unknown,""
900452,1038007,Unknown,""
900453,1038008,Unknown,""
900454,1038009,Unknown,""
900454,1038010,Unknown,""
900454,1038011,Unknown,""
900454,1038012,Unknown,""
900454,1038013,Unknown,""
900454,1038014,Unknown,""
900459,1038019,Unknown,""
900460,1038020,Unknown,""
900464,1038026,Unknown,""
900465,1038027,Unknown,""
900468,1038030,Unknown,""
900474,1038038,Unknown,""
900477,1038042,Unknown,""
900478,1038043,Unknown,""
900480,1038048,Unknown,""
900482,1038050,Unknown,""
900488,1038056,Unknown,""
900493,1038063,Unknown,""
900495,1038065,Unknown,""
900496,1038066,Unknown,""
900497,1038067,Unknown,""
900497,1038068,Unknown,""
900497,1038069,Unknown,""
900500,1038072,Unknown,""
900502,1038074,Unknown,""
900504,1038076,Unknown,""
900505,1038077,Unknown,""
900505,1038078,Unknown,""
900513,1038089,Unknown,""
900516,1038092,Unknown,""
900519,1038095,Unknown,""
900520,1038096,Unknown,""
900521,1038098,Unknown,""
900522,1038099,Unknown,""
900523,1038100,Unknown,""
900524,1038101,Unknown,""
900527,1038106,Unknown,""
900528,1038107,Unknown,""
900532,1038111,Unknown,""
900533,1038112,Unknown,""
900537,1038117,Unknown,""
900541,1038121,Unknown,""
900542,1038122,Unknown,""
900544,1038127,Unknown,""
900546,1038130,Unknown,""
900548,1038133,Unknown,""
900553,1038141,Unknown,""
900554,1038142,Unknown,""
900555,1038143,Unknown,""
900556,1038144,Unknown,""
900557,1038145,Unknown,""
900558,1038146,Unknown,""
900560,1038148,Unknown,""
900561,1038149,Unknown,""
900562,1038150,Unknown,""
900563,1038151,Unknown,""
900564,1038152,Unknown,""
900568,1038156,Unknown,""
900572,1038160,Unknown,""
900573,1038161,Unknown,""
900577,1038165,Unknown,""
900585,1038176,Unknown,""
900588,1038179,Unknown,""
900588,1038180,Unknown,""
900589,1038181,Unknown,""
900592,1038184,Unknown,""
900593,1038185,Unknown,""
900595,1038188,Unknown,""
900596,1038189,Unknown,""
900603,1038196,Unknown,""
900604,1038197,Unknown,""
900606,1038200,Unknown,""
900607,1038201,Unknown,""
900608,1038202,Unknown,""
900610,1038204,Unknown,""
900611,1038205,Unknown,""
900616,1038216,Unknown,""
900618,1038218,Unknown,""
900622,1038222,Unknown,""
900622,1038223,Unknown,""
900623,1038224,Unknown,""
900624,1038225,Unknown,""
900626,1038227,Unknown,""
900629,1038232,Unknown,""
900631,1038234,Unknown,""
900633,1038236,Unknown,""
900635,1038238,Unknown,""
900642,1038251,Unknown,""
900642,1038252,Unknown,""
900645,1038255,Unknown,""
900646,1038256,Unknown,""
900654,1038265,Unknown,""
900654,1038266,Unknown,""
900665,1038279,Unknown,""
900669,1038283,Unknown,""
900669,1038284,Unknown,""
900674,1038295,Unknown,""
900676,1038297,Unknown,""
900676,1038298,Unknown,""
900693,1038321,Unknown,""
900699,1038328,Unknown,""
900704,1038333,Unknown,""
900709,1038338,Unknown,""
900710,1038339,Unknown,""
900716,1038345,Unknown,""
900718,1038347,Unknown,""
900718,1038348,Unknown,""
900719,1038349,Unknown,""
900720,1038351,Unknown,""
900721,1038352,Unknown,""
900721,1038353,Unknown,""
900722,1038354,Unknown,""
900722,1038355,Unknown,""
900723,1038356,Unknown,""
900726,1038365,Unknown,""
900726,1038366,Unknown,""
900729,1038372,Unknown,""
900730,1038373,Unknown,""
900730,1038374,Unknown,""
900731,1038375,Unknown,""
900731,1038376,Unknown,""
900738,1038389,Unknown,""
900742,1038395,Unknown,""
900743,1038396,Unknown,""
900747,1038408,Unknown,""
900749,1038410,Unknown,""
900752,1038416,Unknown,""
900752,1038417,Unknown,""
900753,1038418,Unknown,""
900753,1038419,Unknown,""
900769,1038440,Unknown,""
900772,1038443,Unknown,""
900773,1038444,Unknown,""
900785,1038473,Unknown,""
900787,1038476,Unknown,""
900790,1038480,Unknown,""
900792,1038485,Unknown,""
900799,1038499,Unknown,""
900799,1038500,Unknown,""
900801,1038502,Unknown,""
900808,1038513,Unknown,""
900815,1038521,Unknown,""
900822,1038528,Unknown,""
900834,1038542,Unknown,""
900835,1038543,Unknown,""
900847,1038555,Unknown,""
900851,1038559,Unknown,""
900854,1038563,Unknown,""
900861,1038569,Unknown,""
900862,1038570,Unknown,""
900864,1038572,Unknown,""
900866,1038574,Unknown,""
900870,1038584,Unknown,""
900872,1038587,Unknown,""
900873,1038588,Unknown,""
900874,1038589,Unknown,""
900874,1038590,Unknown,""
900875,1038591,Unknown,""
900876,1038592,Unknown,""
900876,1038593,Unknown,""
900876,1038594,Unknown,""
900877,1038595,Unknown,""
900878,1038596,Unknown,""
900878,1038597,Unknown,""
900878,1038598,Unknown,""
900880,1038600,Unknown,""
900881,1038601,Unknown,""
900881,1038602,Unknown,""
900887,1038613,Unknown,""
900896,1038625,Unknown,""
900896,1038626,Unknown,""
900897,1038627,Unknown,""
900900,1038630,Unknown,""
900902,1038632,Unknown,""
900905,1038639,Unknown,""
900907,1038643,Unknown,""
900908,1038644,Unknown,""
900913,1038651,Unknown,""
900915,1038653,Unknown,""
900916,1038654,Unknown,""
900917,1038655,Unknown,""
900917,1038656,Unknown,""
900929,1038672,Unknown,""
900933,1038681,Unknown,""
900935,1038684,Unknown,""
900941,1038690,Unknown,""
900945,1038694,Unknown,""
900947,1038696,Unknown,""
900949,1038698,Unknown,""
50654,1040670,Established,""
50654,1040671,Established,""
50654,1040672,Established,""
50654,1040673,Established,""
50654,1040674,Established,""
50654,1040675,Established,""
50654,1040676,Established,""
50654,1040677,Established,""
50654,1040678,Established,""
50654,1040679,Established,""
50654,1040680,Established,""
50654,1040681,Established,""
50654,1040682,Established,""
50654,1040683,Established,""
50654,1040684,Established,""
50654,1040685,Established,""
50654,1040686,Established,""
50654,1040687,Established,""
50654,1040688,Established,""
50654,1040689,Established,""
50654,1040690,Established,""
50654,1040691,Established,""
50654,1040692,Established,""
50654,1040693,Established,""
50654,1040694,Established,""
50654,1040695,Established,""
50654,1040696,Established,""
50654,1040697,Established,""
50654,1040698,Established,""
50654,1040699,Established,""
50654,1040700,Established,""
50654,1040701,Established,""
50664,1040806,Established,""
50664,1040807,Established,""
50664,1040808,Established,""
50664,1040809,Established,""
50664,1040810,Established,""
50664,1040811,Established,""
50664,1040812,Established,""
50664,1040813,Established,""
50664,1040814,Established,""
50664,1040815,Established,""
50664,1040816,Established,""
50664,1040817,Established,""
50664,1040818,Established,""
50664,1040819,Established,""
50664,1040820,Established,""
50664,1040821,Established,""
50664,1040822,Established,""
50664,1040823,Established,""
50664,1040824,Established,""
50664,1040825,Established,""
50664,1040826,Established,""
50664,1040827,Established,""
50664,1040828,Established,""
50664,1040829,Established,""
50664,1040830,Established,""
50664,1040831,Established,""
50664,1040832,Established,""
50664,1040833,Established,""
50664,1040834,Established,""
50664,1040835,Established,""
50677,1040952,Established,""
50677,1040953,Established,""
50678,1040954,Established,""
50678,1040955,Established,""
50678,1040956,Established,""
50678,1040957,Established,""
50678,1040958,Established,""
50678,1040959,Established,""
50678,1040960,Established,""
50678,1040961,Established,""
50678,1040962,Established,""
50679,1040963,Established,""
50679,1040964,Established,""
50679,1040965,Established,""
50679,1040966,Established,""
50679,1040967,Established,""
50679,1040968,Established,""
50679,1040969,Established,""
50692,1040975,Established,""
50692,1040976,Established,""
50692,1040977,Established,""
50692,1040978,Established,""
50692,1040979,Established,""
50692,1040980,Unknown,""
50692,1040981,Established,""
50692,1040982,Established,""
50692,1040983,Established,""
50692,1040984,Established,""
50700,1041025,Established,""
50700,1041026,Established,""
50700,1041027,Established,""
50700,1041028,Established,""
50700,1041029,Established,""
50700,1041030,Established,""
50700,1041031,Established,""
50702,1041035,Established,""
50702,1041036,Established,""
50703,1041037,Established,""
50703,1041038,Established,""
50703,1041039,Established,""
50703,1041040,Established,""
50703,1041041,Established,""
50703,1041042,Established,""
50703,1041043,Established,""
50703,1041044,Established,""
50703,1041045,Established,""
50703,1041046,Established,""
50703,1041047,Established,""
50703,1041048,Established,""
50703,1041049,Established,""
50703,1041050,Established,""
50703,1041051,Established,""
50703,1041052,Established,""
50703,1041053,Established,""
50703,1041054,Established,""
50703,1041055,Established,""
50703,1041056,Established,""
50703,1041057,Established,""
50703,1041058,Established,""
50703,1041059,Established,""
50703,1041060,Established,""
50703,1041061,Established,""
50703,1041062,Established,""
50703,1041063,Established,""
50703,1041064,Established,""
50703,1041065,Established,""
50714,1041160,Established,""
50714,1041161,Established,""
50714,1041162,Unknown,""
50714,1041163,Unknown,""
50714,1041164,Established,""
50714,1041165,Established,""
50714,1041166,Established,""
50714,1041167,Established,""
50714,1041168,Established,""
50714,1041169,Established,""
50714,1041170,Established,""
50714,1041171,Established,""
50714,1041172,Established,""
50714,1041173,Established,""
50714,1041174,Established,""
50714,1041175,Established,""
50714,1041176,Established,""
50714,1041177,Established,""
50714,1041178,Established,""
50714,1041179,Established,""
50714,1041180,Established,""
50714,1041181,Established,""
50714,1041182,Established,""
50728,1041254,Established,""
50728,1041255,Established,""
50728,1041256,Established,""
50775,1041624,Established,""
50775,1041625,Established,""
50775,1041626,Established,""
50775,1041627,Established,""
50775,1041628,Established,""
50775,1041629,Established,""
52841,1039022,Established,""
52841,1039024,Established,""
52844,1039036,Extinct,""
52844,1039037,Established,""
52847,1039043,Established,""
52858,1039073,Established,""
52858,1039074,Established,""
52878,1039176,Established,""
52903,1039439,Established,""
52903,1039440,Established,""
52903,1039441,Established,""
900960,1039466,Established,""
900961,1039467,Established,""
900962,1039470,Established,""
900969,1039482,Established,""
900969,1039487,Established,""
900981,1039502,Established,""
900982,1039503,Established,""
900982,1039504,Established,""
901008,1039638,Established,""
50814,1041854,Established,""
50814,1041855,Established,""
50814,1041856,Established,""
50816,1041857,Established,""
50818,1041861,Established,""
50818,1041862,Established,""
50818,1041863,Established,""
50818,1041864,Established,""
50818,1041865,Established,""
50818,1041866,Established,""
50818,1041867,Established,""
50819,1041868,Unknown,""
50819,1041869,Unknown,""
50820,1041870,Established,""
50820,1041871,Established,""
50820,1041872,Established,""
50820,1041873,Established,""
50820,1041874,Established,""
50820,1041875,Established,""
50820,1041876,Established,""
50822,1041877,Established,""
50822,1041878,Established,""
50822,1041879,Established,""
50823,1041880,Established,""
50823,1041881,Established,""
50823,1041882,Established,""
50823,1041883,Established,""
50823,1041884,Established,""
50823,1041885,Established,""
50824,1041886,Established,""
50824,1041887,Established,""
50824,1041888,Established,""
50824,1041889,Established,""
50824,1041890,Established,""
50824,1041891,Established,""
50825,1041892,Established,""
50825,1041893,Established,""
50826,1041894,Unknown,""
50826,1041895,Established,""
50826,1041896,Established,""
50826,1041897,Established,""
50826,1041898,Established,""
50826,1041899,Established,""
50826,1041900,Established,""
50826,1041901,Established,""
50827,1041902,Established,""
50827,1041903,Established,""
50829,1041904,Established,""
50832,1041905,Established,""
50835,1041917,Established,""
50837,1041918,Established,""
50837,1041919,Established,""
50837,1041920,Established,""
50837,1041921,Established,""
50837,1041922,Established,""
50837,1041923,Established,""
50837,1041924,Established,""
50837,1041925,Established,""
50837,1041926,Established,""
50837,1041927,Established,""
50837,1041928,Established,""
50837,1041929,Established,""
50837,1041930,Established,""
50837,1041931,Established,""
50837,1041932,Established,""
50837,1041933,Established,""
50837,1041934,Established,""
50837,1041935,Established,""
50837,1041936,Established,""
50837,1041937,Established,""
50837,1041938,Established,""
50837,1041939,Established,""
50837,1041940,Established,""
50837,1041941,Established,""
50837,1041942,Established,""
50838,1041943,Established,""
50838,1041944,Established,""
50838,1041945,Established,""
50838,1041946,Established,""
50838,1041947,Established,""
50838,1041948,Established,""
50838,1041949,Established,""
50838,1041950,Established,""
50838,1041951,Established,""
50838,1041952,Established,""
50838,1041953,Established,""
50838,1041954,Established,""
50838,1041955,Established,""
50838,1041956,Established,""
50838,1041957,Established,""
50838,1041958,Established,""
50838,1041959,Established,""
50838,1041960,Established,""
50838,1041961,Established,""
50839,1041962,Established,""
50839,1041963,Established,""
50839,1041964,Established,""
50839,1041965,Established,""
50839,1041966,Established,""
50839,1041967,Established,""
50839,1041968,Established,""
50839,1041969,Established,""
50839,1041970,Established,""
50841,1041971,Established,""
50841,1041972,Established,""
50841,1041973,Established,""
50841,1041974,Established,""
50841,1041975,Established,""
50841,1041976,Established,""
50841,1041977,Established,""
50841,1041978,Established,""
50842,1041979,Established,""
50843,1041980,Established,""
50845,1041981,Established,""
50845,1041982,Established,""
50845,1041983,Established,""
50845,1041984,Established,""
50845,1041985,Established,""
50845,1041986,Established,""
50845,1041987,Established,""
50845,1041988,Established,""
50845,1041989,Established,""
50845,1041990,Established,""
50845,1041991,Established,""
50845,1041992,Established,""
50845,1041993,Established,""
50845,1041994,Established,""
50845,1041995,Established,""
50845,1041996,Established,""
50845,1041997,Established,""
50845,1041998,Established,""
50845,1041999,Established,""
50845,1042000,Established,""
50845,1042001,Established,""
50845,1042002,Established,""
50845,1042003,Established,""
50845,1042004,Established,""
50845,1042005,Established,""
50845,1042006,Established,""
50845,1042007,Established,""
50845,1042008,Established,""
50845,1042009,Established,""
50845,1042010,Established,""
50846,1042011,Established,""
50846,1042012,Established,""
50846,1042013,Unknown,""
50846,1042014,Established,""
50848,1042027,Established,""
50848,1042028,Established,""
50848,1042029,Established,""
50848,1042030,Established,""
50848,1042031,Established,""
50848,1042032,Established,""
50848,1042033,Established,""
50848,1042034,Established,""
50848,1042035,Established,""
50848,1042036,Established,""
50849,1042037,Established,""
50849,1042038,Established,""
50850,1042039,Established,""
50850,1042040,Established,""
50852,1042041,Established,""
50852,1042042,Established,""
50852,1042043,Established,""
50852,1042044,Established,""
50852,1042045,Established,""
50852,1042046,Established,""
50852,1042047,Established,""
50852,1042048,Established,""
50852,1042049,Established,""
50852,1042050,Established,""
50852,1042051,Established,""
50852,1042052,Established,""
50852,1042053,Established,""
50852,1042054,Established,""
50852,1042055,Established,""
50852,1042056,Established,""
50852,1042057,Established,""
50852,1042058,Established,""
50852,1042059,Established,""
50852,1042060,Established,""
50852,1042061,Established,""
50853,1042062,Established,""
50853,1042063,Established,""
50853,1042064,Established,""
50853,1042065,Established,""
50853,1042066,Established,""
50853,1042067,Established,""
50853,1042068,Established,""
50853,1042069,Established,""
50853,1042070,Established,""
50854,1042071,Established,""
50854,1042072,Established,""
50854,1042073,Established,""
50854,1042074,Established,""
50854,1042075,Established,""
50854,1042076,Established,""
50854,1042077,Established,""
50854,1042078,Established,""
50854,1042079,Established,""
50854,1042080,Established,""
50854,1042081,Established,""
50856,1042082,Established,""
50856,1042083,Established,""
50856,1042084,Established,""
50858,1042085,Established,""
50861,1042086,Established,""
50861,1042087,Unknown,""
50861,1042088,Established,""
50861,1042089,Established,""
50861,1042090,Established,""
50861,1042091,Established,""
50861,1042092,Established,""
50861,1042093,Established,""
50861,1042094,Established,""
50861,1042095,Established,""
50861,1042096,Established,""
50861,1042097,Established,""
50861,1042098,Established,""
50861,1042099,Established,""
50861,1042100,Established,""
50861,1042101,Established,""
50863,1042102,Established,""
50863,1042103,Established,""
50863,1042104,Established,""
50863,1042105,Established,""
50863,1042106,Established,""
50864,1042107,Established,""
50864,1042108,Established,""
50864,1042109,Established,""
50864,1042110,Established,""
50864,1042111,Established,""
50864,1042112,Established,""
50864,1042113,Established,""
50864,1042114,Established,""
50864,1042115,Established,""
50864,1042116,Established,""
50864,1042117,Established,""
50864,1042118,Established,""
50864,1042119,Established,""
50864,1042120,Established,""
50864,1042121,Established,""
50864,1042122,Established,""
50864,1042123,Established,""
50864,1042124,Established,""
50865,1042125,Established,""
50865,1042126,Established,""
50865,1042127,Established,""
50865,1042128,Established,""
50865,1042129,Established,""
50865,1042130,Established,""
50865,1042131,Established,""
50865,1042132,Established,""
50865,1042133,Established,""
50865,1042134,Established,""
50866,1042135,Established,""
50866,1042136,Established,""
50866,1042137,Established,""
50866,1042138,Established,""
50866,1042139,Established,""
50866,1042140,Established,""
50867,1042141,Established,""
50867,1042142,Established,""
50867,1042143,Established,""
50867,1042144,Established,""
50867,1042145,Established,""
50867,1042146,Established,""
50867,1042147,Established,""
50867,1042148,Established,""
50867,1042149,Established,""
50867,1042150,Established,""
50867,1042151,Established,""
50867,1042152,Established,""
50867,1042153,Established,""
50867,1042154,Established,""
50867,1042155,Established,""
50867,1042156,Established,""
50867,1042157,Established,""
50867,1042158,Established,""
50867,1042159,Established,""
50867,1042160,Established,""
50867,1042161,Established,""
50867,1042162,Established,""
50867,1042163,Established,""
50867,1042164,Established,""
50867,1042165,Established,""
50867,1042166,Established,""
50876,1042193,Established,""
50876,1042194,Established,""
50876,1042195,Established,""
50876,1042196,Established,""
50876,1042197,Established,""
50876,1042198,Established,""
50876,1042199,Established,""
50876,1042200,Established,""
50876,1042201,Established,""
50876,1042202,Established,""
50876,1042203,Established,""
50876,1042204,Established,""
50876,1042205,Established,""
50876,1042206,Established,""
50876,1042207,Established,""
50876,1042208,Established,""
50876,1042209,Established,""
50876,1042210,Established,""
50876,1042211,Established,""
50876,1042212,Established,""
50876,1042213,Established,""
50876,1042214,Established,""
50876,1042215,Established,""
50876,1042216,Established,""
50876,1042217,Established,""
50877,1042218,Established,""
50877,1042219,Established,""
50877,1042220,Established,""
50877,1042221,Established,""
50877,1042222,Established,""
50877,1042223,Established,""
50877,1042224,Established,""
50877,1042225,Established,""
50877,1042226,Established,""
50877,1042227,Established,""
50877,1042228,Established,""
50877,1042229,Established,""
50879,1042230,Established,""
50879,1042231,Established,""
50879,1042232,Established,""
50880,1042233,Established,""
50880,1042234,Established,""
50880,1042235,Established,""
50880,1042236,Established,""
50880,1042237,Established,""
50880,1042238,Established,""
50880,1042239,Established,""
50880,1042240,Established,""
50880,1042241,Established,""
50880,1042242,Established,""
50880,1042243,Established,""
50880,1042244,Established,""
50880,1042245,Established,""
50880,1042246,Established,""
50880,1042247,Established,""
50880,1042248,Established,""
50880,1042249,Established,""
50880,1042250,Established,""
50881,1042251,Established,""
50881,1042252,Established,""
50881,1042253,Established,""
50883,1042254,Unknown,""
50883,1042255,Established,""
50883,1042256,Established,""
50883,1042257,Established,""
50883,1042258,Established,""
50883,1042259,Established,""
50883,1042260,Established,""
50883,1042261,Established,""
50883,1042262,Established,""
50883,1042263,Established,""
50883,1042264,Established,""
