id_sp_region,idspecies,vector2,sourceid,notes,last_updated
"1033821","50515","Transport","10000","","2006-12-01 00:00:00"
"1033822","100450","Transport","10000","","2006-12-01 00:00:00"
"1033823","50516","Transport","10000","","2006-12-01 00:00:00"
"1033824","100507","Transport","10000","","2006-12-01 00:00:00"
"1033825","100526","Transport","10000","","2006-12-01 00:00:00"
"1033826","100802","Dispersed","10000","","2006-12-01 00:00:00"
"1033827","100539","Dispersed","10000","","2006-12-01 00:00:00"
"1033827","100539","Transport","10000","","2006-12-01 00:00:00"
"1033828","53645","Transport","10000","","2006-12-01 00:00:00"
"1033830","100810","Dispersed","10000","","2006-12-01 00:00:00"
"1033832","53486","Transport","10000","","2006-12-01 00:00:00"
"1033833","100926","Transport","10000","","2006-12-01 00:00:00"
"1033834","100651","Dispersed","10000","","2006-12-01 00:00:00"
"1033836","53390","Transport","10000","","2006-12-01 00:00:00"
"1033837","100837","Dispersed","10000","","2006-12-01 00:00:00"
"1033838","100435","Dispersed","10000","","2006-12-01 00:00:00"
"1033839","53735","Transport","10000","","2006-01-05 00:00:00"
"1033841","50128","Transport","10000","","2006-01-05 00:00:00"
"1033842","101225","Transport","10000","","2006-05-14 00:00:00"
"1033844","53390","Transport","10000","","2006-05-14 00:00:00"
"1033846","50223","Transport","10000","","2006-05-17 00:00:00"
"1033849","50276","Transport","10000","","2006-01-05 00:00:00"
"1033851","101329","Released","10000","","2006-05-17 00:00:00"
"1033853","50147","Transport","10000","","2006-06-13 00:00:00"
"1033854","50215","Transport","10000","","2006-05-14 00:00:00"
"1033855","50531","Transport","10000","",
"1033856","100374","Released","10000","","2006-05-17 00:00:00"
"1033858","53595","Dispersed","10000","","2006-04-05 00:00:00"
"1033858","53595","Transport","10000","","2006-04-05 00:00:00"
"1033869","50128","Transport","10000","","2006-08-28 00:00:00"
"1033873","53258","Dispersed","10000","","2006-08-28 00:00:00"
"1033875","50144","Dispersed","10000","","2006-08-28 00:00:00"
"1033877","50150","Transport","10000","Canals","2006-08-28 00:00:00"
"1033884","53300","Dispersed","10000","","2006-08-28 00:00:00"
"1033885","53301","Dispersed","10000","","2006-08-28 00:00:00"
"1033886","50169","Transport","10000","","2006-08-28 00:00:00"
"1033890","50176","Dispersed","10000","","2006-08-28 00:00:00"
"1033893","53345","Dispersed","10000","","2006-08-28 00:00:00"
"1033905","50223","Transport","10000","","2006-08-28 00:00:00"
"1033906","50304","Dispersed","10000","","2006-08-28 00:00:00"
"1033907","50302","Dispersed","10000","","2006-08-28 00:00:00"
"1033909","53401","Dispersed","10000","","2006-08-28 00:00:00"
"1033910","50232","Dispersed","10000","","2006-08-28 00:00:00"
"1033922","53444","Dispersed","10000","","2006-08-28 00:00:00"
"1033926","53452","Released","10000","","2006-08-28 00:00:00"
"1033935","50307","Released","10000","","2007-01-25 00:00:00"
"1033936","53469","Released","10000","","2007-01-25 00:00:00"
"1033937","53301","Transport","10000","","2007-02-28 00:00:00"
"1033938","50176","Dispersed","10000","",
"1033939","53452","Escaped","10000","","2006-12-12 00:00:00"
"1033940","53281","Transport","10000","","2007-02-13 00:00:00"
"1033941","50169","Transport","10000","","2007-02-13 00:00:00"
"1033942","50150","Transport","10000","",
"1033943","53336","Transport","10000","",
"1033944","50118","Transport","10000","",
"1033947","50122","Transport","10000","",
"1033948","53390","Dispersed","10000","",
"1033950","101088","Transport","10000","","2007-03-01 00:00:00"
"1033951","101098","Transport","10000","","2007-03-01 00:00:00"
"1033952","53244","Transport","10000","","2007-03-01 00:00:00"
"1033953","101059","Transport","10000","","2007-03-01 00:00:00"
"1033955","101202","Transport","10000","","2007-03-02 00:00:00"
"1033956","101122","Transport","10000","","2007-03-02 00:00:00"
"1033957","50170","Dispersed","10000","",
"1033958","101196","Transport","10000","","2007-02-01 00:00:00"
"1033959","101018","Transport","10000","",
"1033960","100582","Transport","10000","",
"1033961","101147","Transport","10000","",
"1033962","100288","Transport","10000","","2007-02-15 00:00:00"
"1033965","101167","Transport","10000","",
"1033966","101121","Transport","10000","",
"1033969","101265","Transport","10000","","2007-02-15 00:00:00"
"1033970","53665","Transport","10000","","2007-02-15 00:00:00"
"1033971","101170","Transport","10000","",
"1033972","101230","Transport","10000","","2007-02-15 00:00:00"
"1033973","101228","Transport","10000","","2007-02-15 00:00:00"
"1033974","101359","Transport","10000","","2007-02-15 00:00:00"
"1033975","101381","Transport","10000","","2007-02-15 00:00:00"
"1033976","101224","Transport","10000","","2007-02-15 00:00:00"
"1033977","101334","Transport","10000","","2007-02-15 00:00:00"
"1033978","101103","Transport","10000","","2007-02-15 00:00:00"
"1033979","101112","Transport","10000","","2007-02-15 00:00:00"
"1033980","101343","Transport","10000","","2007-02-15 00:00:00"
"1033981","53225","Escaped","10000","","2006-12-12 00:00:00"
"1033984","50830","Transport","10000","",
"1033985","53216","Transport","10000","","2007-02-13 00:00:00"
"1033989","101293","Transport","10000","","2007-02-13 00:00:00"
"1033991","101301","Transport","10000","","2007-02-13 00:00:00"
"1033992","100559","Escaped","10000","","2007-02-13 00:00:00"
"1033993","53448","Transport","10000","","2007-02-13 00:00:00"
"1033994","101146","Transport","10000","","2007-02-13 00:00:00"
"1033995","53289","Dispersed","10000","","2007-03-15 00:00:00"
"1033996","50110","Escaped","10000","","2007-01-25 00:00:00"
"1033998","50117","Escaped","10000","","2007-01-25 00:00:00"
"1033999","53214","Escaped","10000","","2007-01-25 00:00:00"
"1034002","101286","Escaped","10000","","2007-01-25 00:00:00"
"1034003","101312","Escaped","10000","","2007-01-25 00:00:00"
"1034004","101269","Escaped","10000","","2007-01-25 00:00:00"
"1034007","101231","Escaped","10000","","2007-01-25 00:00:00"
"1034008","53270","Escaped","10000","","2007-01-25 00:00:00"
"1034012","50162","Escaped","10000","","2007-01-25 00:00:00"
"1034014","101287","Escaped","10000","","2007-01-25 00:00:00"
"1034017","50300","Escaped","10000","","2007-01-25 00:00:00"
"1034020","53389","Escaped","10000","","2007-01-25 00:00:00"
"1034025","101020","Escaped","10000","","2007-01-25 00:00:00"
"1034026","100834","Escaped","10000","","2007-01-25 00:00:00"
"1034027","50261","Escaped","10000","","2007-01-25 00:00:00"
"1034030","101358","Escaped","10000","","2007-01-25 00:00:00"
"1034040","50128","Transport","10000","","2006-06-02 00:00:00"
"1034057","50156","Released","10000","","2006-06-02 00:00:00"
"1034065","50176","Dispersed","10000","","2006-06-02 00:00:00"
"1034067","50180","Transport","10000","","2006-06-02 00:00:00"
"1034149","50233","Released","10000","","2006-06-09 00:00:00"
"1034151","53364","Dispersed","10000","","2006-06-09 00:00:00"
"1034153","50298","Released","10000","","2006-06-09 00:00:00"
"1034154","50293","Released","10000","","2006-06-09 00:00:00"
"1034155","50296","Released","10000","","2006-06-09 00:00:00"
"1034156","50307","Dispersed","10000","","2006-06-09 00:00:00"
"1034157","53214","Dispersed","10000","","2006-06-09 00:00:00"
"1034158","53468","Dispersed","10000","","2006-06-09 00:00:00"
"1034159","53469","Unknown","10000","","2006-06-09 00:00:00"
"1034160","53388","Unknown","10000","","2006-06-09 00:00:00"
"1034161","50117","Unknown","10000","","2006-06-09 00:00:00"
"1034162","53285","Unknown","10000","","2006-06-09 00:00:00"
"1034163","50295","Unknown","10000","","2006-06-09 00:00:00"
"1034164","100374","Unknown","10000","","2006-06-09 00:00:00"
"1034168","50169","Dispersed","10000","","2006-06-09 00:00:00"
"1034169","101093","Dispersed","10000","","2006-06-09 00:00:00"
"1034170","53225","Unknown","10000","","2006-06-09 00:00:00"
"1034171","50292","Dispersed","10000","","2006-06-09 00:00:00"
"1034172","101057","Unknown","10000","","1999-12-31 00:00:00"
"1034173","53406","Unknown","10000","","1999-12-31 00:00:00"
"1034174","50232","Dispersed","10000","","1999-12-31 00:00:00"
"1034175","50131","Transport","10000","","1999-12-31 00:00:00"
"1034176","50258","Escaped","10000","","1999-12-31 00:00:00"
"1034177","50259","Escaped","10000","","1999-12-31 00:00:00"
"1034178","50118","Escaped","10000","","1999-12-31 00:00:00"
"1034179","50122","Escaped","10000","","1999-12-31 00:00:00"
"1034180","53415","Released","10000","","1999-12-31 00:00:00"
"1034181","101143","Released","10000","","1999-12-31 00:00:00"
"1034182","100155","Unknown","10000","","1999-12-31 00:00:00"
"1034183","50296","Released","10000","","1999-12-31 00:00:00"
"1034184","50162","Released","10000","","1999-12-31 00:00:00"
"1034185","50298","Released","10000","","1999-12-31 00:00:00"
"1034186","50307","Released","10000","","1999-12-31 00:00:00"
"1034187","100834","Unknown","10000","","1999-12-31 00:00:00"
"1034189","50176","Dispersed","10000","","1999-12-31 00:00:00"
"1034190","50192","Escaped","10000","","1999-12-31 00:00:00"
"1034192","1091","Unknown","10000","","1999-12-31 00:00:00"
"1034193","50299","Escaped","10000","","1999-12-31 00:00:00"
"1034194","21451","Escaped","10000","","1999-12-31 00:00:00"
"1034195","101083","Escaped","10000","","1999-12-31 00:00:00"
"1034196","101293","Escaped","10000","","1999-12-31 00:00:00"
"1034198","101021","Escaped","10000","","1999-12-31 00:00:00"
"1034199","53728","Escaped","10000","","1999-12-31 00:00:00"
"1034201","50233","Released","10000","","1999-12-31 00:00:00"
"1034202","100648","Released","10000","","1999-12-31 00:00:00"
"1034203","53468","Unknown","10000","","1999-12-31 00:00:00"
"1034204","53469","Released","10000","","1999-12-31 00:00:00"
"1034205","100643","Released","10000","","1999-12-31 00:00:00"
"1034206","101358","Unknown","10000","","1999-12-31 00:00:00"
"1034207","50015","Unknown","10000","","1999-12-31 00:00:00"
"1034208","50003","Escaped","10000","","1999-12-31 00:00:00"
"1034209","53336","Escaped","10000","","1999-12-31 00:00:00"
"1034210","50122","Unknown","10000","","1999-12-31 00:00:00"
"1034211","53415","Released","10000","","1999-12-31 00:00:00"
"1034212","53387","Released","10000","","1999-12-31 00:00:00"
"1034213","53388","Released","10000","","1999-12-31 00:00:00"
"1034214","53285","Released","10000","","1999-12-31 00:00:00"
"1034215","50162","Released","10000","","1999-12-31 00:00:00"
"1034216","53365","Released","10000","","1999-12-31 00:00:00"
"1034217","50296","Released","10000","","1999-12-31 00:00:00"
"1034218","101327","Released","10000","","1999-12-31 00:00:00"
"1034219","1052","Escaped","10000","","1999-12-31 00:00:00"
"1034220","53214","Escaped","10000","","1999-12-31 00:00:00"
"1034221","706","Unknown","10000","","1999-12-31 00:00:00"
"1034222","53470","Released","10000","","1999-12-31 00:00:00"
"1034223","100155","Unknown","10000","","1999-12-31 00:00:00"
"1034224","101328","Released","10000","","1999-12-31 00:00:00"
"1034225","50232","Released","10000","","1999-12-31 00:00:00"
"1034226","53406","Released","10000","","1999-12-31 00:00:00"
"1034227","50118","Released","10000","","1999-12-31 00:00:00"
"1034228","50169","Transport","10000","","1999-12-31 00:00:00"
"1034229","50176","Dispersed","10000","","1999-12-31 00:00:00"
"1034230","100027","Unknown","10000","","1999-12-31 00:00:00"
"1034231","53469","Released","10000","","1999-12-31 00:00:00"
"1034232","50233","Released","10000","","1999-12-31 00:00:00"
"1034233","53405","Released","10000","","1999-12-31 00:00:00"
"1034234","100648","Released","10000","","1999-12-31 00:00:00"
"1034239","50291","Dispersed","10000","","2006-06-22 00:00:00"
"1034239","50291","Transport","10000","","2006-06-22 00:00:00"
"1034245","50176","Dispersed","10000","","2006-06-21 00:00:00"
"1034246","101170","Dispersed","10000","","2006-06-22 00:00:00"
"1034255","101144","Unknown","10000","","2006-06-22 00:00:00"
"1034258","50150","Transport","10000","","2007-02-13 00:00:00"
"1034277","53194","Unknown","10000","","2007-02-13 00:00:00"
"1034278","100013","Unknown","10000","","2007-02-13 00:00:00"
"1034279","53196","Unknown","10000","","2007-02-13 00:00:00"
"1034280","50293","Unknown","10000","","2007-02-13 00:00:00"
"1034283","53270","Unknown","10000","","2007-02-13 00:00:00"
"1034284","50295","Released","10000","","2007-02-13 00:00:00"
"1034285","50296","Released","10000","","2007-02-13 00:00:00"
"1034286","50162","Dispersed","10000","","2007-02-13 00:00:00"
"1034287","100374","Dispersed","10000","","2007-02-13 00:00:00"
"1034288","50298","Dispersed","10000","","2007-02-13 00:00:00"
"1034290","53364","Dispersed","10000","","2007-02-13 00:00:00"
"1034291","50565","Dispersed","10000","","2007-02-13 00:00:00"
"1034292","50233","Dispersed","10000","","2007-02-13 00:00:00"
"1034293","101296","Unknown","10000","","2007-02-13 00:00:00"
"1034294","100769","Unknown","10000","","2007-02-13 00:00:00"
"1034295","50307","Dispersed","10000","","2007-02-13 00:00:00"
"1034296","53467","Unknown","10000","","2007-02-13 00:00:00"
"1034297","53469","Released","10000","","2007-02-13 00:00:00"
"1034298","101358","Transport","10000","","2007-02-13 00:00:00"
"1034299","101131","Released","10000","","2007-02-13 00:00:00"
"1034300","50279","Transport","10000","","2007-02-13 00:00:00"
"1034301","101293","Escaped","10000","","1999-12-31 00:00:00"
"1034302","50232","Dispersed","10000","","1999-12-31 00:00:00"
"1034303","50233","Released","10000","","1999-12-31 00:00:00"
"1034304","100027","Unknown","10000","","1999-12-31 00:00:00"
"1034305","50122","Dispersed","10000","","2006-05-24 00:00:00"
"1034306","100155","Released","10000","","2006-05-24 00:00:00"
"1034307","50162","Released","10000","","2006-05-24 00:00:00"
"1034309","50183","Unknown","10000","","2006-05-24 00:00:00"
"1034310","53336","Dispersed","10000","","2006-05-24 00:00:00"
"1034311","100457","Unknown","10000","","2006-05-24 00:00:00"
"1034312","50299","Released","10000","","2006-05-24 00:00:00"
"1034313","53365","Released","10000","","2006-05-24 00:00:00"
"1034314","53387","Released","10000","","2006-05-24 00:00:00"
"1034315","53388","Released","10000","","2006-05-24 00:00:00"
"1034316","50232","Dispersed","10000","","2006-05-24 00:00:00"
"1034317","53405","Dispersed","10000","","2006-05-24 00:00:00"
"1034318","50233","Released","10000","","2006-05-24 00:00:00"
"1034321","53469","Released","10000","","2006-05-24 00:00:00"
"1034322","53470","Released","10000","","2006-05-24 00:00:00"
"1034323","50279","Unknown","10000","","2006-05-24 00:00:00"
"1034324","53244","Dispersed","10000","","2006-05-30 00:00:00"
"1034325","50176","Dispersed","10000","","2006-05-30 00:00:00"
"1034326","50292","Dispersed","10000","","2006-05-30 00:00:00"
"1034327","53736","Dispersed","10000","","2006-05-30 00:00:00"
"1034328","53289","Unknown","10000","","2006-05-30 00:00:00"
"1034329","53281","Dispersed","10000","","2006-05-30 00:00:00"
"1034330","53280","Dispersed","10000","","2006-05-30 00:00:00"
"1034331","53301","Dispersed","10000","","2006-05-30 00:00:00"
"1034332","53285","Unknown","10000","","2006-05-30 00:00:00"
"1034333","50307","Dispersed","10000","","2006-05-30 00:00:00"
"1034334","50296","Dispersed","10000","","2006-05-30 00:00:00"
"1034334","50296","Escaped","10000","","2006-05-30 00:00:00"
"1034335","50298","Dispersed","10000","","2006-05-30 00:00:00"
"1034335","50298","Escaped","10000","","2006-05-30 00:00:00"
"1034336","50293","Dispersed","10000","","2006-05-30 00:00:00"
"1034336","50293","Escaped","10000","","2006-05-30 00:00:00"
"1034337","100155","Dispersed","10000","","2006-05-30 00:00:00"
"1034337","100155","Escaped","10000","","2006-05-30 00:00:00"
"1034338","53364","Dispersed","10000","","2006-05-30 00:00:00"
"1034338","53364","Escaped","10000","","2006-05-30 00:00:00"
"1034339","53388","Unknown","10000","","2006-05-30 00:00:00"
"1034340","53214","Dispersed","10000","","2006-05-30 00:00:00"
"1034340","53214","Escaped","10000","","2006-05-30 00:00:00"
"1034341","50303","Dispersed","10000","","2006-05-30 00:00:00"
"1034342","50304","Dispersed","10000","","2006-05-30 00:00:00"
"1034343","53398","Dispersed","10000","","2006-05-30 00:00:00"
"1034344","50302","Dispersed","10000","","2006-05-30 00:00:00"
"1034345","53455","Dispersed","10000","","2006-05-30 00:00:00"
"1034346","100927","Dispersed","10000","","2006-05-30 00:00:00"
"1034354","50169","Transport","10000","","2005-09-08 00:00:00"
"1038907","52818","Escaped","7069","","2012-08-03 15:51:10"
"1038908","52818","Unknown","7364","","2012-08-03 15:51:10"
"1038909","52818","Released","7456","","2012-08-03 15:51:10"
"1038910","52819","Escaped","7358","","2012-08-03 15:51:10"
"1038911","52819","Released","7590","","2012-08-03 15:51:10"
"1038912","52819","Escaped","7510","","2012-08-03 15:51:10"
